period,DJI Index,SPX Index,CCMP Index,VIX Index,SKEW Index,SX5E Index,UKX Index,NKY Index,TY1 Comdty,JB1 Comdty,RX1 Comdty,US2s10s_swap,BASPCAAA Index,USGG5Y5Y Index,USSP10 Curncy,USSN0110 Curncy,CL1 Comdty,XAU Curncy,HG1 Comdty,NG1 Comdty,KC1 Comdty,C_1 Comdty,AUD Curncy,CAD Curncy,CHF Curncy,CNY Curncy,EUR Curncy,GBP Curncy,JPY Curncy
20/01/2009,7949.09,805.22,1440.86,56.65,119.17,2200.8,4091.4,8065.79,126.265625,139.83,124.98,1.1812,256.15,1.7205,12.75,109.0796916,38.74,857.33,150.45,4.642,114.9,383.5,0.6508,1.267,1.1462,6.8411,1.2904,1.3928,89.76
21/01/2009,8228.1,840.24,1507.07,46.42,120.58,2188.43,4059.88,7901.64,124.75,139.65,125.29,1.2102,270.98,1.7773,11.375,112.7143607,43.55,854.2,143.35,4.78,117.55,390.25,0.6618,1.2551,1.1532,6.8378,1.3023,1.3955,89.49
22/01/2009,8122.8,827.5,1465.49,47.29,117.76,2160.07,4052.23,8051.74,124.140625,139.64,124.27,1.3255,267.09,1.8624,14.25,114.1785017,43.67,856.98,139.6,4.681,119.45,387.5,0.6554,1.2547,1.1524,6.8371,1.3001,1.3877,88.92
23/01/2009,8077.56,831.95,1477.29,47.27,121.31,2147.87,4052.47,7745.25,123.90625,139.81,123.29,1.315,258.34,1.9736,15,115.8145121,46.47,899.78,147.2,4.518,119.65,390.5,0.6539,1.2311,1.1542,6.8491,1.2975,1.3804,88.75
26/01/2009,8116.03,836.57,1489.46,45.69,120.65,2226.77,4209.01,7682.14,123.65625,139.7,122.36,1.341,261.96,2.0473,20,116.5393029,45.73,903.37,158.65,4.49,122.2,393.75,0.6596,1.2226,1.1373,6.8519,1.3189,1.3993,89.1
27/01/2009,8174.73,845.71,1504.9,42.25,119.68,2224.62,4194.41,8061.07,124.71875,139.01,122.72,1.303,240.58,2.076,21,116.1170258,41.58,899.15,148.45,4.503,121.9,377.5,0.6612,1.2306,1.1426,6.8519,1.316,1.4129,88.98
28/01/2009,8375.45,874.09,1558.34,39.66,122.39,2322.78,4295.2,8106.29,123.84375,139.03,123.06,1.4097,267.28,2.1635,21,115.8197731,42.16,887.47,149.6,4.476,122.5,384.5,0.666,1.2109,1.1513,6.8444,1.3166,1.4247,90.27
29/01/2009,8149.01,845.14,1507.84,42.63,119.92,2269.4,4190.11,8251.24,122.828125,139.02,122.89,1.5065,265.2,2.3928,23.5,119.419329,41.44,908.65,145.75,4.576,121.5,381.75,0.6523,1.2267,1.1533,6.838,1.2954,1.4301,90.03
30/01/2009,8000.86,825.88,1476.42,44.84,115.88,2236.98,4149.64,7994.05,122.671875,138.91,122.37,1.437,245.5,2.4364,23.25,123.518665,41.68,927.85,146.85,4.417,118.9,379,0.6375,1.2296,1.1619,6.8519,1.2813,1.454,89.92
02/02/2009,7936.83,825.44,1494.43,45.52,123.95,2198.74,4077.78,7873.98,123.71875,138.99,122.69,1.3331,234.64,2.4177,22.75,125.6791455,40.08,905,143.1,4.557,119.75,370.5,0.6316,1.2449,1.1612,6.8478,1.2843,1.4264,89.45
03/02/2009,8078.36,838.51,1516.3,43.06,125.25,2244.89,4164.46,7825.51,122.546875,138.75,122.18,1.445,255.76,2.4305,21.9375,126.1450722,40.78,900.35,152.2,4.513,119.25,361.75,0.6512,1.2296,1.1426,6.8402,1.304,1.4458,89.44
04/02/2009,7956.66,832.23,1515.05,43.85,127.68,2297.73,4228.6,8038.94,122.109375,138.35,121.92,1.4945,245.26,2.3971,23,133.2644074,40.32,905.85,153.1,4.597,115.9,358.25,0.6434,1.2323,1.1583,6.8338,1.2849,1.4468,89.43
05/02/2009,8063.07,845.85,1546.24,43.73,122.63,2293.23,4228.93,7949.65,122.375,138.45,122.26,1.53,236.49,2.2971,24.5,135.1424716,41.17,914.55,150,4.642,119.2,371.25,0.6524,1.2323,1.1703,6.8367,1.2791,1.461,91.23
06/02/2009,8280.59,868.6,1591.71,43.37,122.27,2343.66,4291.87,8076.62,121.828125,138.35,122.02,1.614,243.85,2.3994,23,140.4104721,40.17,911.5,162.85,4.774,119.55,377.25,0.6753,1.2193,1.1621,6.8349,1.294,1.4787,91.9
09/02/2009,8270.87,869.89,1591.56,43.64,122.62,2348.95,4307.61,7969.03,121.5625,138.56,121.72,1.611,237.49,2.5056,23,137.4005715,39.56,894.5,161.3,4.807,121.4,377.5,0.6785,1.2174,1.1641,6.8339,1.3003,1.4898,91.47
10/02/2009,7888.88,827.16,1524.73,46.67,118.94,2268.15,4213.08,7945.94,123.09375,138.42,122.35,1.491,223.05,2.3862,26.5,137.3503421,37.55,915.4,157.6,4.543,116.85,376.75,0.6548,1.2438,1.1568,6.8327,1.2913,1.4542,90.47
11/02/2009,7939.53,833.74,1530.5,44.53,122.57,2267.9,4234.26,7945.94,123.671875,138.42,123.77,1.4485,225.31,2.2763,24.75,128.4545629,35.94,938.85,154,4.532,115.8,368.5,0.6564,1.2383,1.1583,6.8333,1.2906,1.4397,90.4
12/02/2009,7932.76,835.19,1541.71,41.25,114.51,2214.95,4202.24,7705.36,124.15625,139.3,124.75,1.4538,229.49,2.2623,22.5,126.3952775,33.98,946.75,153.45,4.485,112.15,366.25,0.6524,1.2438,1.1631,6.834,1.2861,1.4269,90.94
13/02/2009,7850.41,826.84,1534.36,42.93,120.58,2228.29,4189.59,7779.4,122.703125,139.36,124.52,1.4954,253.57,2.2866,25,129.991337,37.51,941.7,153.85,4.452,112.35,363.25,0.6568,1.2354,1.159,6.8336,1.2862,1.4355,91.93
16/02/2009,7850.41,826.84,1534.36,42.93,120.58,2193.64,4134.75,7750.17,122.703125,139,125.19,1.4821,253.57,2.2859,24.75,130.0642297,37.51,941.75,153.85,4.452,112.35,363.25,0.6503,1.2426,1.1596,6.8341,1.2801,1.4298,91.73
17/02/2009,7552.6,789.17,1470.66,48.66,118.1,2119.98,4034.13,7645.51,124.4375,139.38,125.76,1.3752,223.06,2.3138,29.5,130.7807002,34.93,970.25,142.3,4.203,110.35,349.25,0.6349,1.2654,1.1694,6.8415,1.2582,1.4238,92.41
18/02/2009,7555.63,788.42,1467.97,48.46,127.01,2118.47,4006.83,7534.44,123.671875,139.64,125.72,1.4365,254.38,2.2567,27.75,130.822732,34.62,984.55,143.6,4.214,108.85,349.25,0.6371,1.2609,1.1782,6.8379,1.253,1.4211,93.79
19/02/2009,7465.95,778.94,1442.82,47.08,119.41,2114.84,4018.37,7557.65,122.53125,139.65,124.71,1.4855,263.56,2.2388,25,132.44655,39.48,974.7,147.1,4.078,109.7,353.25,0.6437,1.258,1.1736,6.8354,1.2674,1.4294,94.2
20/02/2009,7365.67,770.05,1441.23,49.3,119.93,2011.68,3889.06,7416.38,123.3125,139.5,125.49,1.449,243.05,2.2815,25.25,134.0543878,38.94,992.9,141.6,4.006,108.9,350.25,0.6454,1.252,1.156,6.8372,1.2826,1.4433,93.35
23/02/2009,7114.78,743.33,1387.72,52.62,116.63,1991.63,3850.73,7376.16,123.171875,139.61,125.41,1.4517,243.85,2.1775,24.5,131.9377469,38.44,991.65,143.7,4.097,110.85,351.75,0.6417,1.2503,1.1686,6.8392,1.2694,1.4487,94.61
24/02/2009,7350.94,773.14,1441.83,45.49,114.2,1977.5,3816.44,7268.56,122.859375,139.58,125.69,1.4335,244.92,2.0014,25.25,132.0702053,39.96,962.45,148.7,4.236,111.2,354.25,0.6512,1.2423,1.1601,6.8376,1.2846,1.4481,96.65
25/02/2009,7270.89,764.9,1425.43,44.67,114.97,1965.26,3848.98,7461.22,121.625,139.1,125.82,1.5285,251.3,1.9942,31.875,137.3285661,42.5,953.48,152.45,4.056,110.65,363.75,0.647,1.2572,1.1699,6.8375,1.2723,1.4201,97.39
26/02/2009,7182.08,752.83,1391.47,44.66,113.96,2021.14,3915.64,7457.93,121.71875,139.64,124.45,1.59,243.36,1.9348,30.75,137.9366811,45.22,945.82,156.5,4.077,110.7,362,0.6474,1.2536,1.1645,6.8392,1.2744,1.4317,98.52
27/02/2009,7062.93,735.09,1377.84,46.35,114.25,1976.23,3830.09,7568.42,121.703125,139.5,124.7,1.66,243.35,2.0062,31.5,141.3915795,44.76,942.32,152.6,4.198,109.45,350.75,0.639,1.2763,1.1689,6.84,1.2669,1.4318,97.58
02/03/2009,6763.29,700.82,1322.85,52.65,115.42,1882.79,3625.83,7280.15,123.03125,139.15,125.36,1.618,239.32,1.9851,33.25,140.1074583,40.15,926,150.75,4.152,103.55,343.5,0.63,1.2934,1.1753,6.8452,1.2578,1.4055,97.46
03/03/2009,6726.02,696.33,1321.01,50.93,113.77,1864.73,3512.09,7229.72,122.6875,139.2,125.35,1.612,257.39,2.0595,30.25,140.7788004,41.65,916.07,159.6,4.282,104.1,343.5,0.6378,1.293,1.176,6.8414,1.2561,1.405,98.17
04/03/2009,6875.84,712.87,1353.74,47.56,118.16,1943.46,3645.87,7290.96,121.953125,138.99,124.53,1.6095,257.37,2.0421,29.25,140.9283387,45.38,906.5,168.55,4.34,106.3,355.25,0.6496,1.2731,1.1676,6.8434,1.2661,1.4194,99.16
05/03/2009,6594.44,682.55,1299.59,50.17,113.73,1852.25,3529.86,7433.49,123.453125,138.59,125.42,1.4385,234,1.938,27.25,138.8952851,43.61,932.4,164.6,4.088,106.55,349.25,0.6383,1.2911,1.1713,6.8408,1.254,1.4118,98.07
06/03/2009,6626.94,683.38,1293.85,49.33,115.45,1817.24,3530.73,7173.1,123.453125,138.64,126.42,1.393,256.66,1.864,25,137.9642554,45.52,939.37,168.05,3.945,105.3,352.75,0.6405,1.2872,1.1577,6.8398,1.2653,1.4094,98.26
09/03/2009,6547.05,676.53,1268.64,49.68,113.11,1809.98,3542.4,7086.03,123.171875,138.74,125.1,1.345,254.46,1.9366,25,137.7696875,47.07,922.35,162.95,3.865,104.2,357.25,0.6318,1.3012,1.1583,6.8411,1.2611,1.3776,98.85
10/03/2009,6926.49,719.6,1358.28,44.37,115.59,1919.53,3715.23,7054.98,122.34375,138.68,124.49,1.454,267.92,1.9443,23,136.4651085,45.71,898.15,167.45,3.84,103.85,366.75,0.6459,1.279,1.1605,6.8402,1.2682,1.3753,98.67
11/03/2009,6930.4,721.36,1371.64,43.61,112.71,1932.79,3693.81,7376.12,122.921875,138.63,123.79,1.388,248.19,2.0116,19.5,132.9069419,42.33,909.25,161.6,3.798,104.95,356,0.6522,1.2851,1.153,6.8406,1.2837,1.3874,97.28
12/03/2009,7170.06,750.74,1426.1,41.18,112.96,1962.64,3712.06,7198.25,123.125,138.92,124.45,1.366,256.15,2.1136,18,131.4979907,47.03,927.15,161.75,3.995,108.45,376.75,0.6547,1.2778,1.1851,6.8389,1.2913,1.3939,97.72
13/03/2009,7223.98,756.55,1431.5,42.36,113.94,1969.52,3753.68,7569.28,123.3125,138.67,124,1.4728,265.09,2.1405,23.25,127.4465085,46.25,929.73,165.85,3.932,108.3,375,0.6582,1.2718,1.1852,6.8382,1.2928,1.4002,97.95
16/03/2009,7216.97,753.89,1404.02,43.74,114.28,2033.72,3863.99,7704.15,122.875,138.91,123.2,1.4725,280.61,2.1921,21.25,128.5519392,47.35,923.07,173.95,3.85,108.85,391.5,0.6591,1.2719,1.185,6.8383,1.2968,1.4064,98.18
17/03/2009,7395.7,778.12,1462.11,40.8,118.32,2012.25,3857.1,7949.13,122.390625,138.58,122.61,1.5155,279.34,2.2149,21.5,127.0554213,49.16,915.2,171.75,3.812,109.25,390.5,0.6619,1.2701,1.1823,6.8371,1.3017,1.4037,98.6
18/03/2009,7486.58,794.35,1491.22,40.06,117.3,2019.19,3804.99,7972.17,126.796875,138.85,122.25,1.382,249.98,2.2346,29.75,122.7582574,48.14,942,170.9,3.684,111.15,388.25,0.6765,1.2467,1.1411,6.8348,1.3474,1.4275,96.23
19/03/2009,7400.8,784.04,1483.48,43.68,116.53,2039.58,3816.93,7945.96,126,139.57,123.94,1.4158,301.35,2.393,30.5,105.0985191,51.61,959.85,179.8,4.174,114.2,396.5,0.6851,1.2396,1.1236,6.8284,1.3665,1.4506,94.52
20/03/2009,7278.38,768.54,1457.27,45.89,117.06,2050.96,3842.85,7945.96,125.859375,139.57,124.6,1.4369,298.42,2.2652,31.75,107.2331882,51.06,952.23,178.75,4.227,116.2,396.5,0.6869,1.2407,1.127,6.8278,1.3582,1.4465,95.94
23/03/2009,7775.86,822.92,1555.77,43.23,117.95,2121.72,3952.81,8215.53,124.28125,139.45,124.1,1.4325,298.2,2.2894,27.25,104.4668322,53.8,939.5,183.2,4.294,117.5,395.5,0.7052,1.2217,1.1248,6.8333,1.3633,1.4572,96.95
24/03/2009,7659.97,806.12,1516.52,42.93,112.12,2127.37,3911.46,8488.3,124.1875,139.45,123.04,1.4331,278.41,2.2811,24.25,104.0513167,53.98,925.75,179.85,4.347,116.75,393.75,0.6955,1.2321,1.1317,6.8296,1.3468,1.4681,97.86
25/03/2009,7749.81,813.88,1528.95,42.25,114.22,2149.18,3900.25,8479.99,123.171875,139.03,123.02,1.4709,284.54,2.3249,22,104.3541174,52.77,934.2,179.7,4.329,116.7,385.75,0.6978,1.2319,1.1213,6.8311,1.3583,1.4552,97.54
26/03/2009,7924.56,832.86,1587,40.36,113.75,2156.97,3925.2,8636.33,123.65625,138.48,123.08,1.4497,269.2,2.3758,19.75,103.2791384,54.34,934.45,184.95,3.947,117.35,390.75,0.7016,1.2305,1.1271,6.832,1.3526,1.4453,98.71
27/03/2009,7776.18,815.94,1545.2,41.04,111.09,2118.76,3898.85,8626.97,123.328125,138.21,123.59,1.4989,270.75,2.3552,18.75,103.5960071,52.38,923.15,183.35,3.631,115.85,387,0.6942,1.2421,1.144,6.8325,1.3287,1.432,97.86
30/03/2009,7522.02,787.53,1501.8,45.54,113.71,2010.61,3762.91,8236.08,123.765625,138.3,124.2,1.4955,266.93,2.3106,17.75,104.5510294,48.41,917.3,176.6,3.739,113,386.25,0.6814,1.2624,1.1484,6.8365,1.3199,1.4266,97.26
31/03/2009,7608.92,797.87,1528.59,44.14,112.87,2071.13,3926.14,8109.53,124.078125,138.15,124.43,1.4835,267.47,2.2741,20,105.8566358,49.66,919.35,184.45,3.776,115.75,404.75,0.6913,1.2602,1.1394,6.8339,1.325,1.4323,98.96
01/04/2009,7761.6,811.08,1551.6,42.28,114.49,2097.57,3955.61,8351.91,124.28125,138.15,124.38,1.4735,265.53,2.3269,20.5,103.6134815,48.39,927.4,184.9,3.695,114.5,396,0.6993,1.26,1.1455,6.8343,1.3249,1.4468,98.53
02/04/2009,7978.08,834.38,1602.63,42.04,111.9,2216.49,4124.97,8719.78,123.375,137.81,122.94,1.5035,274.25,2.3149,17.75,103.7054173,52.64,904.05,189,3.782,116.8,402.5,0.7152,1.2376,1.134,6.8346,1.3461,1.4725,99.52
03/04/2009,8017.59,842.5,1621.87,39.7,112.04,2198.75,4029.67,8749.84,121.96875,137.41,122.28,1.5487,273.01,2.3945,18,108.0249056,52.51,893.15,200.05,3.801,118.4,404.5,0.7151,1.2298,1.1311,6.8351,1.3486,1.4836,100.32
06/04/2009,7975.85,835.48,1606.71,40.93,114.39,2179.73,3993.54,8857.93,121.84375,137,122.23,1.5838,264.09,2.4244,22,115.1879904,51.05,868.9,195.9,3.732,117.5,405.5,0.7139,1.2382,1.1364,6.8348,1.3416,1.477,100.99
07/04/2009,7789.56,815.55,1561.61,40.39,111.16,2165.56,3930.52,8832.85,122.1875,137.08,122.14,1.609,257.4,2.2743,22.5,114.7627308,49.15,881.05,199,3.562,117.5,396.25,0.7109,1.2372,1.1423,6.8365,1.3272,1.4731,100.42
08/04/2009,7837.11,825.16,1590.66,38.85,111.49,2186.79,3925.52,8595.01,122.75,136.85,122.29,1.5678,252.98,2.2557,20.75,112.7044067,49.38,880.5,199.85,3.63,118.2,397,0.7101,1.2364,1.1469,6.836,1.3282,1.4716,99.76
09/04/2009,8083.38,856.56,1652.54,36.53,108.18,2247.89,3983.71,8916.06,122.328125,136.53,121.81,1.6073,257.03,2.2461,19.25,113.5628949,52.24,879.35,207.1,3.61,119.3,390.25,0.7193,1.2237,1.156,6.8347,1.3169,1.468,100.42
10/04/2009,8083.38,856.56,1652.54,36.53,108.18,2247.89,3983.71,8964.11,122.328125,136.68,121.81,1.56,257.03,2.2634,19.5,113.2864523,52.24,881.65,207.1,3.61,119.3,390.25,0.7196,1.2257,1.1549,6.8337,1.3189,1.4673,100.25
13/04/2009,8057.81,858.73,1653.31,37.81,110.39,2247.89,3983.71,8924.43,123.109375,136.7,121.81,1.5992,240.37,2.2651,20,111.5438158,50.05,893.85,212.55,3.628,115.2,387.5,0.7318,1.2199,1.1332,6.8352,1.3368,1.4854,100.1
14/04/2009,7920.18,841.5,1625.72,37.67,109.23,2278.65,3988.99,8842.68,123.59375,136.56,122.3,1.542,243.84,2.2234,17.75,107.1012913,49.41,890.45,211.5,3.689,115.4,394.25,0.7239,1.2153,1.1387,6.8323,1.3259,1.4895,98.98
15/04/2009,8029.62,852.06,1626.8,36.17,108.62,2262.96,3968.4,8742.96,123.796875,136.94,122.94,1.5202,250.19,2.2949,16.25,107.5232526,49.25,891.03,219.9,3.693,115.7,384.5,0.7288,1.2033,1.1427,6.8325,1.3227,1.4997,99.37
16/04/2009,8125.43,865.3,1670.44,35.79,114.45,2300.51,4052.98,8755.26,123.21875,136.7,122.65,1.5113,258.2,2.198,15.25,108.5684475,49.98,875.65,216.95,3.599,113.75,385.75,0.7206,1.2073,1.1465,6.8326,1.3186,1.4925,99.28
17/04/2009,8131.33,869.6,1673.07,33.94,111.75,2341.15,4092.8,8907.58,122.28125,136.81,121.8,1.5495,249.59,2.1845,17,114.0440723,50.33,868.85,219.4,3.729,111.85,376.25,0.7225,1.2132,1.1651,6.8325,1.3044,1.4797,99.16
20/04/2009,7841.73,832.39,1608.21,39.18,113.99,2249.44,3990.86,8924.75,123.03125,136.63,122.89,1.49,228.11,2.1692,18.5,112.6440799,45.88,884.5,210.35,3.54,111.65,369.5,0.6966,1.2391,1.1689,6.8334,1.2921,1.4539,97.89
21/04/2009,7969.56,850.08,1643.85,37.14,114.63,2243.63,3987.46,8711.33,122.40625,137.04,123.19,1.465,245.03,2.2311,16.125,113.4533859,46.51,883.8,208.7,3.511,112.25,374,0.7114,1.2357,1.1675,6.8318,1.2948,1.4673,98.73
22/04/2009,7886.57,843.55,1646.12,38.1,112.72,2285.69,4030.66,8727.3,121.921875,137.21,122.34,1.5021,247.93,2.3551,14.5,116.6212901,48.85,889.75,205.95,3.532,116.95,373.5,0.7054,1.2398,1.1636,6.8298,1.3005,1.4492,98.02
23/04/2009,7957.06,851.92,1652.21,37.15,113.4,2259.54,4018.23,8847.01,122.078125,137.26,122.17,1.4995,239.66,2.5197,13.75,115.5910844,49.62,904.28,199.2,3.409,117.75,381,0.7148,1.2229,1.1505,6.83,1.3144,1.4722,97.96
24/04/2009,8076.29,866.23,1694.29,36.82,114.6,2319.89,4155.99,8707.99,121.546875,137.15,122.46,1.577,249.69,2.3401,15,115.5910844,51.55,912.83,205.05,3.297,119,377,0.7232,1.2096,1.1385,6.8272,1.3242,1.4678,97.17
27/04/2009,8025,857.51,1679.41,38.32,114.12,2317.36,4167.01,8726.34,122.296875,136.67,122.78,1.5784,239.59,2.2996,14,115.9166524,50.14,906.48,198.65,3.253,114.9,372.25,0.71,1.2208,1.1559,6.8272,1.3036,1.4645,96.77
28/04/2009,8016.95,855.16,1673.81,37.95,114.13,2280.52,4096.4,8493.77,121.671875,137.3,122.96,1.628,258.79,2.2888,12,115.9980444,49.92,893.38,191.6,3.321,115.7,375,0.7062,1.2196,1.1427,6.8268,1.3149,1.4633,96.45
29/04/2009,8185.73,873.64,1711.94,36.08,114.6,2334.59,4189.59,8493.77,121.125,137.3,123.08,1.7175,244.89,2.2732,11,116.0794364,50.97,898,201,3.403,116.05,393,0.727,1.2025,1.1363,6.8245,1.3271,1.4772,97.66
30/04/2009,8168.12,872.81,1717.3,36.5,114.86,2375.34,4243.71,8828.26,120.9375,136.99,122.53,1.771,233.88,2.2497,11.75,117.7087507,51.12,888.2,205.3,3.373,115,396.25,0.7256,1.1925,1.1405,6.821,1.323,1.479,98.63
01/05/2009,8212.41,877.52,1719.2,35.3,115.21,2375.34,4243.22,8977.37,120.75,137.47,122.53,1.8147,237.72,2.1458,14.75,121.3518705,53.2,886.55,210.15,3.546,119.85,406.25,0.7306,1.1852,1.1359,6.821,1.3273,1.4921,99.12
04/05/2009,8426.74,907.24,1763.56,34.53,115.4,2419.53,4243.22,8977.37,120.90625,137.47,122.02,1.7845,231.28,2.147,15.5,121.1023943,54.47,902.15,214.5,3.725,120.2,398,0.74,1.1724,1.1265,6.8223,1.3406,1.5018,98.8
05/05/2009,8410.65,903.8,1754.12,33.36,113.65,2407.55,4336.94,8977.37,120.953125,137.47,122.35,1.8171,223.46,2.1232,13.75,121.5050797,53.84,897.15,208.45,3.615,123.65,398.5,0.7426,1.1751,1.1322,6.8192,1.333,1.509,98.82
06/05/2009,8512.28,919.53,1759.1,32.45,113.34,2437.27,4396.49,8977.37,121.109375,137.47,122.09,1.8505,225.69,2.0989,11.75,119.9263635,56.34,911.35,218.85,3.887,123.95,400.75,0.7483,1.1658,1.1313,6.8218,1.3335,1.5136,98.31
07/05/2009,8409.85,907.39,1716.24,33.44,112.7,2406.08,4398.68,9385.7,120.25,137.31,120.93,2.006,241.24,2.2202,12,121.488607,56.71,910.82,216.55,4.081,123.65,404.75,0.7539,1.1699,1.1304,6.8218,1.339,1.5018,99.12
08/05/2009,8574.65,929.23,1739,32.05,114.96,2462.39,4462.09,9432.83,120.359375,136.76,120.31,1.9655,225.66,2.194,11.75,121.0719595,58.63,916.65,214.7,4.311,125.7,414,0.7686,1.1494,1.1054,6.8217,1.3634,1.5234,98.47
11/05/2009,8418.77,909.24,1731.24,32.87,113.99,2433.59,4435.5,9451.98,121.265625,136.7,120.87,1.9295,222.07,2.1388,12.25,121.0719595,58.5,913.6,209.35,4.302,127.85,413.5,0.7586,1.1669,1.1096,6.824,1.3582,1.5117,97.49
12/05/2009,8469.11,908.35,1715.92,31.8,115.66,2424.34,4425.54,9298.61,121.296875,136.74,120.62,1.9385,231.09,2.137,10,119.0384641,58.85,923.3,209,4.449,128.15,419.5,0.765,1.1627,1.1057,6.8218,1.3648,1.5271,96.45
13/05/2009,8284.89,883.92,1664.19,33.65,116.32,2357.3,4331.37,9340.49,121.734375,136.5,121.32,1.903,223.36,2.0646,8.75,120.7724674,58.02,926.33,203.7,4.333,126.9,419.5,0.7532,1.1741,1.1066,6.8223,1.36,1.5157,95.31
14/05/2009,8331.32,893.07,1689.21,31.37,116.5,2353.53,4362.58,9093.73,121.671875,136.94,121.7,1.914,226.68,2.1045,10.5,122.1067429,58.62,926.5,203.5,4.292,127.95,421.5,0.7602,1.1691,1.1043,6.8249,1.3639,1.5238,95.8
15/05/2009,8268.64,882.88,1680.14,33.12,119.06,2364.1,4348.11,9265.02,121.515625,137.04,121.14,1.959,231.79,2.1628,9,122.3135927,56.34,931.78,202.8,4.098,127.55,417.25,0.7491,1.1776,1.1213,6.826,1.3495,1.518,95.21
18/05/2009,8504.08,909.71,1732.36,30.24,119.21,2422.74,4446.45,9038.69,120.828125,137.31,121.33,2.0385,236.22,2.246,8.5,122.5285803,59.03,918.25,207.55,4.139,129.4,421.5,0.7658,1.1635,1.1143,6.827,1.3562,1.5348,96.31
19/05/2009,8474.85,908.13,1734.54,28.8,117.92,2459.59,4482.25,9290.29,120.65625,137.17,120.51,2.081,229.63,2.3231,7.75,123.9236967,59.65,924.98,206.95,3.914,132.3,425.75,0.7747,1.1558,1.1093,6.8246,1.363,1.5477,95.98
20/05/2009,8422.04,903.47,1727.84,29.03,113.96,2487.17,4468.41,9344.64,120.953125,137.18,120.53,2.1097,223.33,2.3579,9.5,123.7696431,62.04,938.65,210.85,3.97,133.3,426,0.7751,1.1418,1.1001,6.8251,1.378,1.5755,94.88
21/05/2009,8292.13,888.33,1695.25,31.35,117.1,2423.72,4345.47,9264.15,119.921875,137.01,121.18,2.2281,243.5,2.4329,11,130.5390501,61.05,953.78,205.4,3.603,135.8,424,0.7783,1.1374,1.0936,6.8247,1.389,1.5844,94.41
22/05/2009,8277.32,887,1692.01,32.63,118.81,2433.52,4365.29,9225.81,119.171875,136.89,120.25,2.3063,235.16,2.4834,14.4,137.2138177,61.67,957.35,210.25,3.515,135,430.25,0.7827,1.1195,1.0855,6.8232,1.3998,1.5934,94.78
25/05/2009,8277.32,887,1692.01,32.63,118.81,2440.23,4365.29,9347,119.171875,136.73,119.63,2.3325,235.16,2.491,14.1,140.2776425,61.67,958.8,210.25,3.515,135,430.25,0.7822,1.1241,1.0824,6.8239,1.4017,1.5908,94.83
26/05/2009,8473.49,910.33,1750.43,30.62,120.89,2468.45,4411.72,9310.81,118.734375,136.82,119.63,2.382,231.66,2.5498,19.5,144.0988182,62.45,952,214.75,3.537,136.45,427.5,0.7862,1.1164,1.0839,6.8331,1.3985,1.5926,95.03
27/05/2009,8300.02,893.06,1731.08,32.36,120.04,2479.48,4416.23,9438.77,117.515625,136.36,119.4,2.6365,232.93,2.5914,33,155.5876166,63.45,949.8,211.65,3.538,135.5,426,0.7757,1.1231,1.0932,6.8284,1.3825,1.5955,95.34
28/05/2009,8403.8,906.83,1751.79,31.67,122.33,2453.15,4387.54,9451.39,117.515625,136.36,119.18,2.507,200.79,2.4514,26.5,155.994739,65.08,959.43,213.7,3.957,136.8,428.75,0.784,1.1133,1.0841,6.8289,1.3941,1.5945,96.86
29/05/2009,8500.33,919.14,1774.33,28.92,122.99,2451.24,4417.94,9522.5,118.625,136.41,119.53,2.331,174.37,2.4346,19.25,142.9777937,66.31,979.18,219.75,3.835,137.4,436.25,0.8011,1.0915,1.0669,6.8291,1.4158,1.619,95.34
01/06/2009,8721.44,942.87,1828.68,30.04,122.09,2537.35,4506.19,9677.75,117.046875,136.51,118.99,2.563,223.66,2.5249,31.75,156.514593,68.58,975.05,231.9,4.249,142.25,445.75,0.8101,1.0935,1.0703,6.8267,1.4159,1.6443,96.59
02/06/2009,8740.87,944.74,1836.8,29.63,120.94,2534.17,4477.02,9704.31,117.234375,136.3,119.01,2.5559,194.34,2.5366,32.75,154.9211851,68.55,981.85,229.75,4.12,142,449.5,0.8209,1.0812,1.0616,6.8307,1.4303,1.658,95.77
03/06/2009,8675.28,931.76,1825.92,31.02,121.19,2483.39,4383.42,9741.67,117.828125,136.36,119.83,2.5195,195.33,2.4171,29.25,148.9595188,66.12,963.05,221.2,3.766,138.35,432.5,0.8008,1.1104,1.0701,6.8309,1.4162,1.6317,95.99
04/06/2009,8750.24,942.46,1850.02,30.18,119.37,2487.08,4386.94,9668.96,116.703125,136.94,119.24,2.6045,217.62,2.42,33.5,155.679529,68.81,980.28,230.1,3.81,139.2,448.5,0.8019,1.097,1.0691,6.8337,1.4183,1.6175,96.58
05/06/2009,8763.13,940.09,1849.42,29.62,118.83,2503.17,4438.56,9768.01,115.125,136.84,118.34,2.447,206.58,2.4216,38,155.679529,68.44,955.33,228.4,3.868,133.85,444,0.7932,1.119,1.0854,6.8331,1.3968,1.5981,98.64
08/06/2009,8764.49,939.14,1842.4,29.77,119.44,2468.37,4405.22,9865.63,114.984375,136.44,118.5,2.3755,192.79,2.4048,43.5,159.4020003,68.09,951.85,225.3,3.731,130.05,435,0.7892,1.1157,1.0916,6.8373,1.39,1.6051,98.49
09/06/2009,8763.06,942.43,1860.13,28.27,119.24,2479.38,4404.79,9786.82,115.390625,136.62,118.59,2.4405,190.23,2.3899,37.5,155.3841222,70.01,954.55,236.55,3.731,131.15,444,0.8015,1.1043,1.0786,6.8354,1.4065,1.6305,97.38
